latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
62.3184,5.7257843,0.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-07-15T19:00,16.6,87,0.40,0.00,8.3,131,12.6,15.9
2023-07-15T20:00,16.2,91,0.30,0.00,7.9,123,13.0,15.6
2023-07-15T21:00,15.7,84,0.00,0.00,7.9,157,13.0,15.2
2023-07-15T22:00,15.3,93,2.80,0.00,4.7,65,15.5,15.4
2023-07-15T23:00,14.8,93,0.20,0.00,4.7,15,6.8,15.2
2023-07-16T00:00,14.2,93,0.00,0.00,4.0,63,6.8,15.0
2023-07-16T01:00,14.3,91,0.30,0.00,2.5,339,8.3,14.9
2023-07-16T02:00,14.0,93,0.20,0.00,7.6,127,14.0,14.6
2023-07-16T03:00,14.2,87,0.00,0.00,14.4,143,22.0,14.5
2023-07-16T04:00,14.4,86,0.00,0.00,9.4,121,21.6,14.6
2023-07-16T05:00,15.0,85,0.00,0.00,11.2,126,16.2,15.1
2023-07-16T06:00,15.3,86,0.00,0.00,13.3,142,20.5,15.6
2023-07-16T07:00,15.8,78,0.00,0.00,14.4,139,25.2,15.6
2023-07-16T08:00,16.8,74,0.00,0.00,14.4,133,24.1,16.7
2023-07-16T09:00,17.2,68,0.00,0.00,13.0,134,23.4,17.1
2023-07-16T10:00,19.1,63,0.00,0.00,10.8,145,21.2,16.8
2023-07-16T11:00,19.7,61,0.00,0.00,10.8,126,20.5,16.7
2023-07-16T12:00,19.5,71,0.00,0.00,16.9,29,28.4,17.2
2023-07-16T13:00,18.7,73,0.00,0.00,14.0,31,32.8,17.6
2023-07-16T14:00,18.8,70,0.00,0.00,3.6,38,22.3,17.8
2023-07-16T15:00,18.5,79,0.00,0.00,3.2,218,12.6,17.1
2023-07-16T16:00,18.4,88,0.20,0.00,4.0,117,8.3,16.9
2023-07-16T17:00,17.0,89,0.00,0.00,20.9,145,31.3,16.6
2023-07-16T18:00,17.6,78,0.20,0.00,14.4,162,31.7,16.3
2023-07-16T19:00,17.3,83,0.20,0.00,16.2,156,25.2,16.2
2023-07-16T20:00,16.9,89,0.40,0.00,12.6,160,25.2,16.0
2023-07-16T21:00,16.5,83,0.00,0.00,17.3,187,27.0,16.0
2023-07-16T22:00,16.5,82,0.00,0.00,19.8,176,30.6,15.8
2023-07-16T23:00,15.2,83,0.00,0.00,15.5,190,33.1,15.7
2023-07-17T00:00,15.5,83,0.10,0.00,28.4,202,44.6,15.6
2023-07-17T01:00,15.1,87,0.10,0.00,17.3,208,45.0,15.5
2023-07-17T02:00,15.2,86,0.90,0.00,29.9,230,46.4,15.5
2023-07-17T03:00,15.1,88,0.30,0.00,26.3,245,49.0,15.3
2023-07-17T04:00,15.1,90,0.60,0.00,17.6,234,40.7,15.1
2023-07-17T05:00,14.6,94,0.60,0.00,13.3,279,27.4,15.2
2023-07-17T06:00,14.4,94,1.00,0.00,14.4,299,23.4,15.4
2023-07-17T07:00,13.9,92,1.20,0.00,7.6,281,22.7,15.2
2023-07-17T08:00,13.9,92,0.90,0.00,6.5,257,12.2,15.2
2023-07-17T09:00,13.9,93,4.70,0.00,9.4,285,15.1,15.0
2023-07-17T10:00,13.9,93,0.20,0.00,14.4,286,22.3,15.1
2023-07-17T11:00,14.4,92,0.20,0.00,12.2,277,22.3,15.0
2023-07-17T12:00,14.4,86,0.20,0.00,15.1,279,24.1,14.8
2023-07-17T13:00,14.3,86,0.10,0.00,16.6,279,25.9,14.8
2023-07-17T14:00,14.2,83,0.00,0.00,17.6,280,27.7,14.8
2023-07-17T15:00,14.3,82,0.10,0.00,19.4,280,32.8,14.8
2023-07-17T16:00,13.9,90,0.30,0.00,20.5,280,31.3,14.6
2023-07-17T17:00,13.6,91,0.50,0.00,24.1,282,36.7,14.6
2023-07-17T18:00,13.3,82,0.50,0.00,24.5,274,38.9,14.5
2023-07-17T19:00,13.2,84,0.10,0.00,21.6,270,37.4,14.4
2023-07-17T20:00,12.8,84,0.10,0.00,22.3,275,34.6,14.2
2023-07-17T21:00,12.7,85,0.00,0.00,17.3,270,33.8,14.2
2023-07-17T22:00,12.6,88,0.10,0.00,15.5,268,26.3,14.1
2023-07-17T23:00,12.5,90,0.40,0.00,19.1,268,31.3,14.0
2023-07-18T00:00,12.3,86,0.10,0.00,16.9,257,28.8,13.8
2023-07-18T01:00,12.1,86,0.10,0.00,16.2,252,26.3,13.7
2023-07-18T02:00,12.1,87,0.10,0.00,18.4,255,28.4,13.7
2023-07-18T03:00,11.9,88,0.30,0.00,20.2,252,31.0,13.6
2023-07-18T04:00,11.7,87,0.10,0.00,20.2,253,32.0,13.6
2023-07-18T05:00,12.0,86,0.10,0.00,21.2,250,34.9,13.6
2023-07-18T06:00,12.2,87,0.30,0.00,21.2,247,32.8,13.6
2023-07-18T07:00,12.5,85,0.10,0.00,22.0,248,34.6,13.7
2023-07-18T08:00,12.6,85,0.10,0.00,22.7,258,35.3,13.8
2023-07-18T09:00,12.7,85,0.30,0.00,21.2,245,33.8,14.1
2023-07-18T10:00,12.6,86,0.60,0.00,20.5,255,36.7,13.9
2023-07-18T11:00,12.7,85,0.10,0.00,22.0,250,35.6,13.8
2023-07-18T12:00,13.1,78,0.70,0.00,24.5,256,41.0,14.0
2023-07-18T13:00,14.1,70,0.00,0.00,24.8,247,40.3,14.3
2023-07-18T14:00,15.3,71,0.00,0.00,28.8,243,46.1,14.5
2023-07-18T15:00,15.0,67,0.40,0.00,27.7,248,44.6,14.6
2023-07-18T16:00,15.0,72,0.00,0.00,27.4,223,44.3,14.1
2023-07-18T17:00,14.8,73,0.00,0.00,28.1,235,45.7,14.1
2023-07-18T18:00,14.5,68,0.00,0.00,28.4,236,46.4,14.0
2023-07-18T19:00,13.9,69,0.00,0.00,28.8,227,47.2,13.8
2023-07-18T20:00,13.4,71,0.10,0.00,27.7,225,45.0,13.7
2023-07-18T21:00,12.5,79,0.10,0.00,29.2,228,45.7,13.7
2023-07-18T22:00,11.9,82,0.30,0.00,24.8,209,45.4,13.5
2023-07-18T23:00,11.7,82,1.00,0.00,29.9,215,47.5,13.5
2023-07-19T00:00,11.6,86,1.10,0.00,28.1,241,45.7,13.4
2023-07-19T01:00,11.4,86,1.00,0.00,23.0,235,47.2,13.3
2023-07-19T02:00,11.0,86,0.40,0.00,23.0,227,37.8,13.3
2023-07-19T03:00,10.8,85,0.50,0.00,25.6,228,40.3,13.1
2023-07-19T04:00,10.9,84,0.10,0.00,22.7,224,40.3,13.2
2023-07-19T05:00,10.8,86,0.40,0.00,20.2,216,35.3,13.2
2023-07-19T06:00,10.9,86,0.80,0.00,18.0,203,28.1,13.1
2023-07-19T07:00,11.2,85,0.60,0.00,16.9,212,36.0,13.1
2023-07-19T08:00,11.3,88,0.80,0.00,13.7,198,27.0,13.3
2023-07-19T09:00,11.6,89,2.20,0.00,9.7,248,19.4,13.3
2023-07-19T10:00,12.0,87,0.20,0.00,10.8,252,17.6,13.4
2023-07-19T11:00,12.1,90,1.60,0.00,9.0,268,23.4,13.6
2023-07-19T12:00,12.3,85,0.80,0.00,9.0,241,16.6,14.0
2023-07-19T13:00,12.8,81,0.10,0.00,10.1,237,17.6,13.6
2023-07-19T14:00,13.3,84,0.10,0.00,13.0,246,21.2,13.7
2023-07-19T15:00,13.0,82,0.30,0.00,12.6,237,21.2,13.7
2023-07-19T16:00,12.8,83,0.10,0.00,11.9,230,20.5,13.5
2023-07-19T17:00,12.3,85,0.10,0.00,10.1,181,20.5,13.6
2023-07-19T18:00,12.2,83,0.00,0.00,11.9,181,19.4,13.3
2023-07-19T19:00,12.3,83,0.00,0.00,14.0,168,22.0,13.3
2023-07-19T20:00,12.2,85,0.10,0.00,18.0,177,28.1,13.2
2023-07-19T21:00,12.1,83,0.30,0.00,13.7,173,21.6,13.1
2023-07-19T22:00,12.0,83,0.00,0.00,14.4,169,24.8,13.1
2023-07-19T23:00,11.6,89,0.70,0.00,10.8,153,22.3,13.1
2023-07-20T00:00,11.5,90,4.60,0.00,9.7,202,20.9,12.9
2023-07-20T01:00,11.4,89,0.00,0.00,5.8,267,14.4,12.9
2023-07-20T02:00,11.3,93,0.00,0.00,9.0,160,14.0,12.9
2023-07-20T03:00,11.3,92,1.80,0.00,10.1,169,15.1,12.9
2023-07-20T04:00,11.1,93,3.10,0.00,8.3,169,16.9,13.0
2023-07-20T05:00,11.1,93,0.40,0.00,11.5,151,17.6,13.1
2023-07-20T06:00,11.7,88,0.00,0.00,9.7,164,19.1,13.2
2023-07-20T07:00,12.2,83,0.00,0.00,10.8,153,17.6,13.5
2023-07-20T08:00,13.3,78,0.00,0.00,10.1,150,20.5,13.6
2023-07-20T09:00,14.3,75,0.20,0.00,6.5,271,13.3,14.2
2023-07-20T10:00,14.1,86,1.30,0.00,7.9,281,17.6,14.4
2023-07-20T11:00,15.0,83,1.50,0.00,10.1,280,17.6,14.5
2023-07-20T12:00,15.1,78,0.00,0.00,13.7,290,23.0,14.6
2023-07-20T13:00,16.1,76,0.00,0.00,13.0,295,23.4,14.4
2023-07-20T14:00,17.1,79,0.00,0.00,15.8,293,26.3,14.3
2023-07-20T15:00,15.8,79,0.00,0.00,16.9,288,27.4,14.4
2023-07-20T16:00,16.5,76,0.00,0.00,14.0,288,27.4,14.5
2023-07-20T17:00,15.5,79,0.00,0.00,15.1,286,24.8,14.3
2023-07-20T18:00,14.7,81,0.00,0.00,13.3,290,23.4,14.0
2023-07-20T19:00,13.8,85,0.00,0.00,10.1,290,21.6,13.9
2023-07-20T20:00,13.6,87,0.00,0.00,6.1,288,16.2,13.7
2023-07-20T21:00,13.2,90,0.20,0.00,3.6,284,11.9,13.4
2023-07-20T22:00,12.9,93,0.10,0.00,1.4,272,6.1,13.2
2023-07-20T23:00,12.2,93,0.10,0.00,5.0,149,7.6,13.0
2023-07-21T00:00,11.9,90,0.00,0.00,4.7,160,7.2,12.9
2023-07-21T01:00,11.6,89,0.00,0.00,5.4,177,7.9,12.7
2023-07-21T02:00,11.7,88,0.00,0.00,5.4,193,7.9,12.5
2023-07-21T03:00,11.4,88,0.00,0.00,5.4,171,8.3,12.4
2023-07-21T04:00,11.2,87,0.00,0.00,4.7,173,7.6,12.7
2023-07-21T05:00,11.4,87,0.00,0.00,4.7,152,7.2,13.5
2023-07-21T06:00,12.5,80,0.00,0.00,5.0,132,9.4,13.7
2023-07-21T07:00,13.9,75,0.00,0.00,3.2,128,9.4,14.1
2023-07-21T08:00,14.7,72,0.00,0.00,0.4,250,7.9,14.4
2023-07-21T09:00,15.1,72,0.00,0.00,4.0,353,10.8,14.6
2023-07-21T10:00,15.6,77,0.00,0.00,9.7,17,18.4,14.8
2023-07-21T11:00,16.1,76,0.00,0.00,8.3,6,18.4,14.8
2023-07-21T12:00,16.1,73,0.00,0.00,10.4,354,20.2,14.9
2023-07-21T13:00,16.1,73,0.00,0.00,11.9,9,22.0,15.1
2023-07-21T14:00,16.5,72,0.00,0.00,11.5,11,22.3,15.0
2023-07-21T15:00,16.4,72,0.00,0.00,14.0,10,25.6,15.0
2023-07-21T16:00,16.1,74,0.00,0.00,15.1,15,26.3,14.9
2023-07-21T17:00,15.8,77,0.00,0.00,15.1,18,26.3,14.6
2023-07-21T18:00,15.8,78,0.00,0.00,15.8,22,26.3,14.4
2023-07-21T19:00,15.5,80,0.00,0.00,14.8,25,26.6,14.1
2023-07-21T20:00,14.5,85,0.00,0.00,11.9,23,23.4,13.7
2023-07-21T21:00,14.0,88,0.00,0.00,9.0,32,19.1,13.4
2023-07-21T22:00,12.9,90,0.00,0.00,7.9,38,14.4,13.4
2023-07-21T23:00,12.8,91,0.00,0.00,7.2,34,12.2,13.3
2023-07-22T00:00,12.6,89,0.00,0.00,9.4,34,14.8,13.5
2023-07-22T01:00,12.7,87,0.00,0.00,9.7,37,15.8,13.3
2023-07-22T02:00,12.1,87,0.00,0.00,8.6,45,15.8,13.2
2023-07-22T03:00,11.9,87,0.00,0.00,7.6,47,16.2,13.1
2023-07-22T04:00,12.0,87,0.00,0.00,7.2,58,12.2,13.4
2023-07-22T05:00,12.7,85,0.00,0.00,7.2,52,12.6,13.6
2023-07-22T06:00,13.6,85,0.00,0.00,9.4,44,16.2,13.9
2023-07-22T07:00,14.1,85,0.00,0.00,13.0,32,21.6,14.1
2023-07-22T08:00,14.7,82,0.10,0.00,15.5,31,25.9,14.4
2023-07-22T09:00,15.2,77,0.00,0.00,15.8,24,27.4,14.8
2023-07-22T10:00,15.6,75,0.00,0.00,17.6,22,30.2,15.0
2023-07-22T11:00,15.8,74,0.00,0.00,17.6,21,30.6,15.2
2023-07-22T12:00,15.7,76,0.00,0.00,19.8,21,33.8,15.5
2023-07-22T13:00,15.8,77,0.00,0.00,20.2,19,34.2,15.5
2023-07-22T14:00,15.8,76,0.00,0.00,20.9,18,35.6,15.7
2023-07-22T15:00,16.2,75,0.00,0.00,22.0,20,37.8,15.6
2023-07-22T16:00,15.9,76,0.00,0.00,20.5,22,36.7,15.4
2023-07-22T17:00,15.3,77,0.00,0.00,18.4,23,34.6,15.2
2023-07-22T18:00,14.8,79,0.00,0.00,16.9,19,29.9,14.8
2023-07-22T19:00,14.4,80,0.00,0.00,15.1,25,28.1,14.4
2023-07-22T20:00,13.8,82,0.00,0.00,14.4,30,24.5,14.0
2023-07-22T21:00,13.7,83,0.00,0.00,12.2,29,23.0,13.7
2023-07-22T22:00,13.7,83,0.00,0.00,11.2,34,19.4,13.5
2023-07-22T23:00,13.5,84,0.00,0.00,10.8,40,18.0,13.3
2023-07-23T00:00,13.6,82,0.00,0.00,9.0,40,15.1,13.0
2023-07-23T01:00,13.5,81,0.00,0.00,9.0,42,15.1,12.8
2023-07-23T02:00,13.0,81,0.00,0.00,8.3,52,14.8,12.6
2023-07-23T03:00,12.4,83,0.00,0.00,5.4,59,9.4,12.6
2023-07-23T04:00,12.7,84,0.00,0.00,6.5,48,11.2,13.0
2023-07-23T05:00,13.1,82,0.00,0.00,9.4,46,15.5,13.9
2023-07-23T06:00,14.2,81,0.00,0.00,10.1,36,17.3,14.1
2023-07-23T07:00,14.8,79,0.00,0.00,11.2,30,19.8,14.3
2023-07-23T08:00,15.5,76,0.00,0.00,13.7,24,23.8,14.6
2023-07-23T09:00,16.1,73,0.00,0.00,15.8,19,27.4,15.3
2023-07-23T10:00,17.3,75,0.00,0.00,18.4,16,31.3,15.7
2023-07-23T11:00,17.1,75,0.00,0.00,19.1,19,32.8,16.2
2023-07-23T12:00,16.8,75,0.00,0.00,19.8,17,33.8,16.2
2023-07-23T13:00,16.9,73,0.00,0.00,19.8,16,33.8,16.4
2023-07-23T14:00,17.1,77,0.00,0.00,22.3,19,37.4,16.5
2023-07-23T15:00,17.5,75,0.00,0.00,23.4,20,38.5,16.5
2023-07-23T16:00,17.7,77,0.00,0.00,22.7,21,38.9,16.2
2023-07-23T17:00,17.0,76,0.00,0.00,21.2,30,37.4,16.0
2023-07-23T18:00,16.5,79,0.00,0.00,18.7,27,35.6,15.6
2023-07-23T19:00,15.8,80,0.00,0.00,18.0,31,31.0,15.1
2023-07-23T20:00,15.0,83,0.00,0.00,14.4,34,29.2,14.7
2023-07-23T21:00,14.5,86,0.00,0.00,10.8,36,25.9,14.3
2023-07-23T22:00,14.0,89,0.00,0.00,9.0,19,17.6,14.1
2023-07-23T23:00,14.1,90,0.00,0.00,9.4,20,15.1,14.0
2023-07-24T00:00,14.3,91,0.00,0.00,10.4,24,16.9,13.9
2023-07-24T01:00,14.7,91,0.00,0.00,9.4,25,16.9,13.9
2023-07-24T02:00,14.9,90,0.00,0.00,10.1,28,17.3,13.8
2023-07-24T03:00,14.8,91,0.00,0.00,10.1,26,16.2,13.7
2023-07-24T04:00,14.5,89,0.00,0.00,11.5,30,18.4,13.8
2023-07-24T05:00,14.2,87,0.00,0.00,14.8,34,24.1,14.1
2023-07-24T06:00,14.2,85,0.00,0.00,16.2,32,26.6,14.6
2023-07-24T07:00,14.8,83,0.00,0.00,16.6,30,28.1,14.6
2023-07-24T08:00,14.8,80,0.00,0.00,18.0,24,30.2,15.2
2023-07-24T09:00,15.2,78,0.00,0.00,19.4,24,32.8,15.6
2023-07-24T10:00,16.0,77,0.00,0.00,20.2,21,33.8,15.6
2023-07-24T11:00,16.3,77,0.00,0.00,23.0,20,38.2,16.0
2023-07-24T12:00,16.3,78,0.00,0.00,25.9,21,43.6,16.4
2023-07-24T13:00,16.6,76,0.00,0.00,25.6,21,43.2,16.6
2023-07-24T14:00,16.5,76,0.00,0.00,24.1,23,42.8,16.3
2023-07-24T15:00,15.6,75,0.00,0.00,27.0,20,45.0,15.9
2023-07-24T16:00,15.1,77,0.00,0.00,26.6,20,44.6,15.5
2023-07-24T17:00,14.7,79,0.00,0.00,24.1,26,43.9,15.2
2023-07-24T18:00,14.5,79,0.00,0.00,23.4,28,40.7,15.0
2023-07-24T19:00,14.3,79,0.00,0.00,19.8,29,37.8,14.7
2023-07-24T20:00,14.2,81,0.00,0.00,19.4,30,32.4,14.5
2023-07-24T21:00,14.0,84,0.10,0.00,19.4,29,33.5,14.4
2023-07-24T22:00,13.9,85,0.00,0.00,18.0,31,31.7,14.4
2023-07-24T23:00,13.8,89,0.00,0.00,18.4,25,29.9,14.3
2023-07-25T00:00,13.4,92,0.20,0.00,22.0,31,34.9,14.4
2023-07-25T01:00,13.2,93,0.50,0.00,23.4,32,37.1,14.4
2023-07-25T02:00,13.1,92,0.60,0.00,23.8,34,37.8,14.3
2023-07-25T03:00,12.8,91,0.90,0.00,24.1,35,38.2,14.2
2023-07-25T04:00,12.7,91,0.90,0.00,24.8,34,39.6,14.1
2023-07-25T05:00,12.7,91,0.90,0.00,24.8,32,39.6,14.1
2023-07-25T06:00,12.7,91,0.70,0.00,25.9,33,42.1,14.2
2023-07-25T07:00,12.9,91,0.70,0.00,25.2,37,41.0,14.2
2023-07-25T08:00,13.2,91,0.40,0.00,25.6,38,40.7,14.4
2023-07-25T09:00,13.4,92,0.30,0.00,27.4,34,44.3,14.4
2023-07-25T10:00,13.2,89,0.40,0.00,27.4,35,43.6,14.4
2023-07-25T11:00,13.4,90,0.70,0.00,26.3,32,43.2,14.5
2023-07-25T12:00,13.6,90,0.60,0.00,27.4,35,43.2,14.6
2023-07-25T13:00,13.5,91,0.50,0.00,26.3,36,43.2,14.6
2023-07-25T14:00,13.8,92,0.90,0.00,24.8,35,41.4,14.5
2023-07-25T15:00,14.0,90,1.00,0.00,22.7,31,41.0,14.7
2023-07-25T16:00,14.2,93,0.50,0.00,22.0,31,36.0,14.5
2023-07-25T17:00,14.1,94,0.50,0.00,20.5,32,34.6,14.5
2023-07-25T18:00,14.3,93,0.40,0.00,20.9,31,34.9,14.5
2023-07-25T19:00,14.3,95,0.00,0.00,19.8,33,33.1,14.4
2023-07-25T20:00,14.4,95,0.00,0.00,16.6,29,31.3,14.4
2023-07-25T21:00,14.4,95,0.00,0.00,15.5,25,28.4,14.4
2023-07-25T22:00,14.3,95,0.00,0.00,14.4,26,24.5,14.4
2023-07-25T23:00,14.2,95,0.00,0.00,14.4,21,23.0,14.3
2023-07-26T00:00,14.0,95,0.00,0.00,13.3,18,22.7,14.1
2023-07-26T01:00,13.9,95,0.00,0.00,12.2,18,21.2,14.1
2023-07-26T02:00,13.7,96,0.00,0.00,11.2,20,19.8,14.1
2023-07-26T03:00,13.6,95,0.00,0.00,8.3,13,19.4,14.0
2023-07-26T04:00,13.8,95,0.00,0.00,7.9,11,13.3,14.1
2023-07-26T05:00,14.4,95,0.00,0.00,6.5,15,13.0,14.4
2023-07-26T06:00,14.9,95,0.00,0.00,7.6,9,13.0,14.5
2023-07-26T07:00,15.8,93,0.00,0.00,8.6,2,14.8,14.8
2023-07-26T08:00,16.6,91,0.00,0.00,9.0,2,15.8,15.1
2023-07-26T09:00,16.8,88,0.00,0.00,10.4,355,19.1,15.3
2023-07-26T10:00,17.1,89,0.00,0.00,12.6,3,22.0,15.7
2023-07-26T11:00,17.1,90,0.00,0.00,14.4,7,24.5,15.7
2023-07-26T12:00,17.5,91,0.00,0.00,15.8,8,26.3,16.1
2023-07-26T13:00,17.6,91,0.00,0.00,16.9,11,28.1,16.3
2023-07-26T14:00,17.3,91,0.00,0.00,16.6,10,28.1,16.1
2023-07-26T15:00,16.5,92,0.00,0.00,16.6,10,28.1,16.4
2023-07-26T16:00,16.1,92,0.00,0.00,14.4,10,27.4,16.0
2023-07-26T17:00,15.6,92,0.00,0.00,15.1,11,25.6,15.8
2023-07-26T18:00,15.2,92,0.00,0.00,14.4,10,25.6,15.6
2023-07-26T19:00,14.9,93,0.00,0.00,13.3,360,23.8,15.3
2023-07-26T20:00,14.5,94,0.00,0.00,12.2,2,21.6,15.0
2023-07-26T21:00,14.4,94,0.00,0.00,11.2,3,20.2,14.7
2023-07-26T22:00,14.2,94,0.00,0.00,10.4,7,17.6,14.6
2023-07-26T23:00,14.1,94,0.00,0.00,10.1,15,16.9,14.5
2023-07-27T00:00,14.3,94,0.00,0.00,11.2,18,18.4,14.5
2023-07-27T01:00,14.1,94,0.00,0.00,13.0,24,20.5,14.4
2023-07-27T02:00,14.1,95,0.00,0.00,13.0,27,21.2,14.4
2023-07-27T03:00,14.0,94,0.00,0.00,12.6,23,20.5,14.3
2023-07-27T04:00,13.9,94,0.00,0.00,11.2,23,19.8,14.5
2023-07-27T05:00,14.0,95,0.10,0.00,10.1,21,17.6,14.7
2023-07-27T06:00,14.3,94,0.10,0.00,10.1,14,16.9,14.7
2023-07-27T07:00,14.2,97,0.20,0.00,9.7,18,16.6,15.0
2023-07-27T08:00,14.4,97,0.10,0.00,13.0,21,20.5,15.2
2023-07-27T09:00,14.7,95,0.00,0.00,11.5,19,20.2,15.4
2023-07-27T10:00,15.2,93,0.00,0.00,11.2,13,19.1,16.0
2023-07-27T11:00,15.8,92,0.00,0.00,14.8,21,24.8,16.2
2023-07-27T12:00,16.2,91,0.00,0.00,15.5,20,26.6,16.4
2023-07-27T13:00,15.9,89,0.00,0.00,16.6,20,28.1,16.4
2023-07-27T14:00,15.4,89,0.00,0.00,17.6,20,29.5,16.1
2023-07-27T15:00,15.1,89,0.00,0.00,15.1,20,27.0,16.0
2023-07-27T16:00,15.0,88,0.00,0.00,14.8,16,25.2,15.6
2023-07-27T17:00,14.8,88,0.00,0.00,15.8,18,25.9,15.4
2023-07-27T18:00,14.5,89,0.00,0.00,15.8,20,26.3,15.3
2023-07-27T19:00,14.3,90,0.00,0.00,14.8,23,25.6,15.1
2023-07-27T20:00,14.1,90,0.00,0.00,11.9,26,23.8,14.8
2023-07-27T21:00,14.2,91,0.00,0.00,8.3,23,16.2,14.6
2023-07-27T22:00,14.4,93,0.00,0.00,7.6,20,13.3,14.5
2023-07-27T23:00,14.4,95,0.00,0.00,6.5,21,12.2,14.4
2023-07-28T00:00,14.0,95,0.00,0.00,5.4,29,9.7,14.4
2023-07-28T01:00,14.1,95,0.00,0.00,5.4,17,9.0,14.3
2023-07-28T02:00,13.9,94,0.00,0.00,4.3,55,10.1,14.3
2023-07-28T03:00,13.9,93,0.00,0.00,3.2,35,7.6,14.2
2023-07-28T04:00,14.0,94,0.00,0.00,5.0,34,8.6,14.4
2023-07-28T05:00,14.1,92,0.00,0.00,5.8,44,10.1,14.6
2023-07-28T06:00,14.2,89,0.00,0.00,4.3,24,9.7,15.0
2023-07-28T07:00,14.7,87,0.00,0.00,6.8,11,13.0,15.2
2023-07-28T08:00,15.2,85,0.00,0.00,10.4,24,19.1,15.5
2023-07-28T09:00,16.1,82,0.00,0.00,9.7,13,18.7,16.0
2023-07-28T10:00,16.7,81,0.00,0.00,11.5,11,21.6,16.5
2023-07-28T11:00,16.8,81,0.00,0.00,13.3,10,24.5,16.6
2023-07-28T12:00,16.9,80,0.00,0.00,14.8,12,25.9,16.9
2023-07-28T13:00,16.9,81,0.00,0.00,16.2,14,28.4,17.3
2023-07-28T14:00,17.1,81,0.00,0.00,16.6,15,29.5,17.3
2023-07-28T15:00,17.4,81,0.00,0.00,17.3,16,29.2,17.4
2023-07-28T16:00,17.4,80,0.00,0.00,16.6,16,29.2,17.1
2023-07-28T17:00,17.6,79,0.00,0.00,14.4,12,28.1,16.8
2023-07-28T18:00,17.0,81,0.00,0.00,13.0,7,23.8,16.4
2023-07-28T19:00,16.4,83,0.00,0.00,10.1,358,21.6,15.7
2023-07-28T20:00,15.4,87,0.00,0.00,7.2,316,16.9,15.0
2023-07-28T21:00,14.5,91,0.00,0.00,6.5,318,11.9,14.0
2023-07-28T22:00,13.4,93,0.00,0.00,5.8,277,10.8,13.6
2023-07-28T23:00,12.3,94,0.00,0.00,4.0,297,8.6,13.2
2023-07-29T00:00,12.0,95,0.00,0.00,3.2,274,7.9,13.1
2023-07-29T01:00,12.0,95,0.00,0.00,3.2,320,5.0,12.9
2023-07-29T02:00,11.5,97,0.00,0.00,2.2,276,5.0,12.8
2023-07-29T03:00,11.5,96,0.00,0.00,1.8,136,3.2,12.6
2023-07-29T04:00,12.3,95,0.00,0.00,2.9,98,4.0,13.0
2023-07-29T05:00,12.8,97,0.00,0.00,2.5,3,5.0,14.2
2023-07-29T06:00,14.0,88,0.00,0.00,2.2,32,6.5,14.8
2023-07-29T07:00,15.7,83,0.00,0.00,4.0,17,8.6,15.5
2023-07-29T08:00,16.5,82,0.00,0.00,8.6,16,16.6,16.1
2023-07-29T09:00,17.3,79,0.00,0.00,11.2,13,20.9,16.6
2023-07-29T10:00,17.7,78,0.00,0.00,14.8,13,25.9,17.2
2023-07-29T11:00,18.0,76,0.00,0.00,15.1,11,26.6,17.7
2023-07-29T12:00,18.7,75,0.00,0.00,14.0,5,26.6,17.6
2023-07-29T13:00,18.8,77,0.00,0.00,15.5,9,27.0,17.8
2023-07-29T14:00,19.0,75,0.00,0.00,15.5,7,27.0,17.9
2023-07-29T15:00,19.1,75,0.00,0.00,17.3,9,29.5,17.9
2023-07-29T16:00,19.4,75,0.00,0.00,15.8,5,28.8,17.5
2023-07-29T17:00,19.0,77,0.00,0.00,14.0,0,26.6,17.1
2023-07-29T18:00,18.8,77,0.00,0.00,13.7,2,23.4,16.7
2023-07-29T19:00,17.3,80,0.00,0.00,9.4,338,23.0,16.0
2023-07-29T20:00,16.3,84,0.00,0.00,8.3,326,15.5,15.2
2023-07-29T21:00,16.0,86,0.00,0.00,6.5,300,14.4,14.3
2023-07-29T22:00,15.6,88,0.00,0.00,4.7,330,10.4,13.9
2023-07-29T23:00,14.9,90,0.00,0.00,4.0,29,6.8,13.5
2023-07-30T00:00,14.1,95,0.00,0.00,4.3,2,6.8,13.3
2023-07-30T01:00,14.2,97,0.00,0.00,4.0,360,6.8,13.2
2023-07-30T02:00,14.3,98,0.00,0.00,4.0,347,5.8,13.2
2023-07-30T03:00,14.6,98,0.00,0.00,3.6,343,6.1,12.9
2023-07-30T04:00,14.3,98,0.00,0.00,4.7,331,6.8,13.2
2023-07-30T05:00,14.8,94,0.00,0.00,4.0,320,6.8,14.1
2023-07-30T06:00,16.1,90,0.00,0.00,3.6,334,6.8,14.9
2023-07-30T07:00,17.0,86,0.00,0.00,5.0,353,9.4,15.5
2023-07-30T08:00,17.8,83,0.00,0.00,6.1,339,11.9,16.0
2023-07-30T09:00,18.1,77,0.00,0.00,10.1,316,18.0,16.1
2023-07-30T10:00,18.4,76,0.00,0.00,18.0,295,29.9,16.2
2023-07-30T11:00,18.5,80,0.00,0.00,20.5,290,33.5,16.0
2023-07-30T12:00,18.8,78,0.00,0.00,21.2,289,35.6,15.8
2023-07-30T13:00,18.0,82,0.00,0.00,19.1,291,34.9,15.7
